,election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
71918,fd2022,2022,2022.0,cand36076,5000002860943643.0,"griggs, joyce marie",griggs,joyce marie,joyce,marie,,,100,GA,federal:house,GA01,2022_GA_1,C,F,-1.164,-1.276,-0.96,,,,,,,46,55,40517.58,45326.45,6603.48,2578.26,0.0,0.0,33736.0,0.0,0.0,,,,,,,0.432,C,cand,,H,H0GA010292022,H0GA01029,H0GA01029,C00763912,NH0GA01029,,,100,,,,,
71919,fd2022,2022,2022.0,cand152892,,"gimenez, carlos",gimenez,carlos,carlos,,,,200,FL,federal:house,FL28,2022_FL_28,I,M,0.91,0.941,,0.353,0.333,0.092,,,,2592,4386,2143685.24,1463050.05,880502.95,121728.86,803350.0,0.0,0.0,15491.07,0.0,,,,,,,0.468,C,cand,,H,H0FL260362022,22118,H0FL26036,C00735985,NH0FL26036,,,200,,,,,
71920,fd2022,2022,2022.0,cand152889,36132888917.0,"spicer, lavern",spicer,lavern,lavern,,,,200,FL,federal:house,FL24,2022_FL_24,C,U,1.502,1.503,1.536,0.674,,,,,,3015,3027,289363.87,290462.12,268801.91,174852.48,0.0,0.0,17193.05,0.0,0.0,,,,,,,0.747,C,cand,,H,H0FL242052022,H0FL24205,H0FL24205,C00736264,NH0FL24205,,,200,,,,,
71921,fd2022,2022,2022.0,cand152883,5000036132881596.0,"spalding, carla a",spalding,carla a,carla,a,,,200,FL,federal:house,FL25,2022_FL_25,C,F,1.462,1.466,1.409,0.642,,,,,,2884,4237,2002921.5,2006019.94,1837379.86,1175666.99,230.52,200.0,0.0,12450.0,0.0,,,,,,,0.601,C,cand,,H,H0FL230902022,H0FL23090,H0FL23090,C00727164,NH0FL23090,,,200,,,,,
71922,fd2022,2022,2022.0,cand152878,36035869757.0,"pruden, james l",pruden,james l,james,l,,,200,FL,federal:house,FL23,2022_FL_23,C,M,1.575,1.493,1.593,,,,,,,52,100,230558.76,230558.76,62902.5,3702.5,0.0,0.0,167656.26,0.0,0.0,,,,,,,0.566,C,cand,,H,H0FL221182022,H0FL22118,H0FL22118,C00790576,NH0FL22118,,,200,,,,,
71923,fd2022,2022,2022.0,cand149874,5000036047134059.0,"loomer, laura",loomer,laura,laura,,,,200,FL,federal:house,FL11,2022_FL_11,C,F,1.437,1.46,1.389,0.687,,,,,,648,2099,853108.74,872308.62,846164.58,300622.63,1000.0,0.0,0.0,266000.0,0.0,,,,,,,0.445,C,cand,,H,H0FL210782022,H0FL21078,H0FL21078,C00714543,NH0FL21078,,,200,,,,,
71924,fd2022,2022,2022.0,cand148306,36011926486.0,"musselwhite, gregory wayne sr",musselwhite,gregory wayne,gregory,wayne,,sr,200,FL,federal:house,FL20,2022_FL_20,C,M,1.588,1.593,1.622,0.714,,,,,,12,188,14551.0,15968.64,7341.0,3841.0,0.0,0.0,6500.0,0.0,0.0,,,,,,,0.764,C,cand,,H,H0FL201202022,H0FL20120,H0FL20120,C00700195,NH0FL20120,,,200,,,,,
71925,fd2022,2022,2022.0,cand156987,5000036061092434.0,"jones, lateresa ann",jones,lateresa ann,lateresa,ann,,,200,FL,federal:house,FL10,2022_FL_10,C,F,1.281,1.281,,,,,,,,8,8,17700.86,17683.07,11258.0,6483.0,0.0,0.0,6406.86,0.0,0.0,,,,,,,0.661,C,cand,,S,H0FL201122022,H0FL20112,H0FL20112,C00552711,NH0FL20112,,,200,,,,,
71926,fd2022,2022,2022.0,cand152851,36376821940.0,"aquino, darren dione",aquino,darren dione,darren,dione,mr,,200,FL,federal:house,FL25,2022_FL_25,C,M,1.566,1.748,1.597,,,,,,,13,53,26369.41,49584.79,3458.16,192.12,1000.0,0.0,15192.66,0.0,0.0,,,,,,,0.601,C,cand,,H,H0FL191632022,H0FL19163,H0FL19163,C00731406,NH0FL19163,,,200,,,,,
71927,fd2022,2022,2022.0,cand150392,5000036013690695.0,"banyai, cindy lyn",banyai,cindy lyn,cindy,lyn,,,100,FL,federal:house,FL19,2022_FL_19,C,F,-1.065,-1.068,-0.993,-0.394,,,,,,1244,2634,108926.24,106718.46,104344.85,65120.82,4500.0,0.0,5.0,0.0,0.0,,,31.994407219539,L,,,0.394,C,cand,,H,H0FL191062022,H0FL19106,H0FL19106,C00718155,NH0FL19106,,,100,,,,,
71928,fd2022,2022,2022.0,cand1086,4599006646.0,"deutch, theodore eliot",deutch,theodore eliot,theodore,eliot,,,100,FL,federal:house,FL22,2022_FL_22,I,M,-0.334,-0.436,-0.496,-0.377,-0.401,-0.078,,,,512,5568,434684.6,705784.64,289708.37,14338.37,102050.0,0.0,0.0,0.0,0.0,,,,,,,0.589,C,cand,,H,H0FL190802022,20959,H0FL19080,C00469163,N00031317,,,100,,,,,
71929,fd2022,2022,2022.0,cand1109,5000003818429382.0,"wilson, frederica s",wilson,frederica s,frederica,s,,,100,FL,federal:house,FL24,2022_FL_24,I,F,-0.604,-0.715,-0.565,-0.475,-0.477,-0.013,,,,561,4264,623725.06,480701.44,250654.5,25241.5,348450.0,0.0,0.0,1014.39,0.0,,,,,,,0.747,C,cand,,H,H0FL170682022,21118,H0FL17068,C00460055,N00030650,,,100,,,,,
71930,fd2022,2022,2022.0,cand152840,36247962056.0,"franklin, scott",franklin,scott,scott,,mr,,200,FL,federal:house,FL18,2022_FL_18,I,M,1.243,1.266,1.276,0.603,0.602,0.092,,,,2158,2912,1111918.47,784623.66,515431.61,84441.05,402100.0,0.0,0.0,700.0,0.0,,,,,,,0.385,C,cand,,H,H0FL151042022,22116,H0FL15104,C00742247,NH0FL15104,,,200,,,,,
71931,fd2022,2022,2022.0,cand149264,36035780774.0,"philippe, jesse",philippe,jesse,jesse,,,,100,FL,federal:house,FL15,2022_FL_15,C,M,-1.196,-1.17,-1.172,-0.367,,,,,,100,178,7214.87,7214.87,5214.87,4434.87,0.0,0.0,2000.0,0.0,0.0,,,,,,,0.484,C,cand,,H,H0FL150702022,H0FL15070,H0FL15070,C00772780,NH0FL15070,,,100,,,,,
71932,fd2022,2022,2022.0,cand150391,,"paulina luna, anna",paulina luna,anna,anna,,,,200,FL,federal:house,FL13,2022_FL_13,O,F,1.487,1.491,,0.619,0.59,-0.54,,,,17075,38456,3387013.53,3382885.75,2705006.11,1108352.39,250050.0,10000.0,0.0,414533.96,2582954.82,,,,,,,0.466,C,cand,,H,H0FL131582022,22343,H0FL13158,C00718239,NH0FL13158,,,200,,,,,
71933,fd2022,2022,2022.0,cand149430,5000037698021620.0,"makki, amanda",makki,amanda,amanda,,,,200,FL,federal:house,FL13,2022_FL_13,O,F,1.199,1.161,1.232,0.464,,,,,,1191,4274,984856.96,835417.88,914557.82,58792.26,58700.0,0.0,0.0,0.0,0.0,,,,,,,0.466,C,cand,,H,H0FL131332022,H0FL13133,H0FL13133,C00708263,NH0FL13133,,,200,,,,,
71934,fd2022,2022,2022.0,cand152829,37696075190.0,"montague, willie",montague,willie,willie,,,,200,FL,federal:house,FL10,2022_FL_10,O,M,1.514,1.514,,0.682,,,,,,1477,1480,211890.12,211926.85,211310.12,147998.37,0.0,0.0,500.0,0.0,0.0,,,,,,,0.661,C,cand,,H,H0FL101132022,H0FL10113,H0FL10113,C00741900,NH0FL10113,,,200,,,,,
71935,fd2022,2022,2022.0,cand149867,36018239610.0,"castillo, jose",castillo,jose,jose,,,,200,FL,federal:house,FL09,2022_FL_9,C,M,1.486,1.489,1.52,0.702,,,,,,920,957,109331.73,107828.37,87565.67,53265.1,0.0,0.0,15400.0,0.0,0.0,,,,,,,0.588,C,cand,,H,H0FL091152022,H0FL09115,H0FL09115,C00711358,NH0FL09115,,,200,,,,,
71936,fd2022,2022,2022.0,cand148300,35901496746.0,"olson, william",olson,william,william,,,,200,FL,federal:house,FL09,2022_FL_9,C,M,1.438,1.441,1.471,0.66,,,,,,84,326,147767.28,151085.47,141334.01,87564.01,5000.0,0.0,0.0,0.0,0.0,,,,,,,0.588,C,cand,,H,H0FL090812022,H0FL09081,H0FL09081,C00699694,NH0FL09081,,,200,,,,,
71937,fd2022,2022,2022.0,cand148299,36009684034.0,"ortiz, sergio e",ortiz,sergio e,sergio,e,,,200,FL,federal:house,FL09,2022_FL_9,C,M,2.025,2.025,2.0,,,,,,,14,18,12390.0,5677.88,11421.0,2791.0,0.0,0.0,969.0,0.0,0.0,,,,,,,0.588,C,cand,,H,H0FL090732022,H0FL09073,H0FL09073,C00698217,NH0FL09073,,,200,,,,,
71938,fd2022,2022,2022.0,cand1107,4021267389.0,"webster, daniel",webster,daniel,daniel,,,,200,FL,federal:house,FL11,2022_FL_11,I,M,1.164,1.247,1.144,0.535,0.526,-0.096,,,,643,4865,783304.69,766134.43,501589.8,88619.8,281700.0,0.0,0.0,0.0,0.0,,,,,,,0.445,C,cand,,H,H0FL082082022,21116,H0FL08208,C00481911,N00026335,,,200,,,,,
71939,fd2022,2022,2022.0,cand152810,36176711432.0,"thripp, richard",thripp,richard,richard,,,,100,FL,federal:house,FL06,2022_FL_6,C,M,-1.269,-1.27,-1.175,-0.248,,,,,,43,180,6452.0,7369.87,2732.0,2432.0,0.0,0.0,3500.0,0.0,0.0,,,,,,,0.38,C,cand,,H,H0FL061112022,H0FL06111,H0FL06111,C00732818,NH0FL06111,,,100,,,,,
71940,fd2022,2022,2022.0,cand150389,36080537332.0,"aguilar, erick javier",aguilar,erick javier,erick,javier,,,200,FL,federal:house,FL04,2022_FL_4,C,M,1.527,1.526,1.561,0.687,,,,,,1696,1700,1255379.18,1256381.57,758379.18,315139.95,5000.0,0.0,361173.89,0.0,0.0,,,,,,,0.466,C,cand,,H,H0FL041402022,H0FL04140,H0FL04140,C00716399,NH0FL04140,,,200,,,,,
71941,fd2022,2022,2022.0,cand152792,5000030178820815.0,"cammack, kat",cammack,kat,kat,,,,200,FL,federal:house,FL03,2022_FL_3,I,F,1.313,1.332,1.336,0.626,0.591,-0.203,,,,2283,3196,2323162.63,2315613.77,1199074.78,431185.06,623445.01,0.0,0.0,370450.11,0.0,,,,,,,0.429,C,cand,,H,H0FL031752022,22107,H0FL03175,C00730895,NH0FL03175,,,200,,,,,
71942,fd2022,2022,2022.0,cand35844,3818435132.0,"lawson, alfred jr",lawson,alfred,alfred,,,jr,100,FL,federal:house,FL02,2022_FL_2,I,M,-0.245,-0.471,-0.221,-0.289,-0.26,0.076,,,,1128,4605,829346.62,946380.51,310477.49,57807.49,516300.0,0.0,0.0,0.0,0.0,,,40.1982155951279,L,,,0.444,C,cand,,H,H0FL020862022,21732,H0FL02086,C00460261,N00030642,,,100,,,,,
71943,fd2022,2022,2022.0,cand35791,5000003153107478.0,"norton, eleanor holmes",norton,eleanor holmes,eleanor,holmes,,,100,DC,federal:house,DC01,2022_DC_1,I,F,-0.724,-0.778,-0.741,-0.502,-0.497,-0.057,,,,182,2379,286464.35,346672.76,70700.19,5300.19,215500.0,0.0,0.0,0.0,0.0,,,,,,,,C,cand,,H,H0DC000582022,21993,H0DC00058,C00244335,N00001692,,,100,,,,,
71944,fd2022,2022,2022.0,cand152777,36175853565.0,"goldstein, michael",goldstein,michael,michael,,,,200,CT,federal:house,CT04,2022_CT_4,C,M,1.218,1.204,1.228,,,,,,,58,73,235844.17,235844.17,21413.5,3073.5,0.0,0.0,200900.0,0.0,0.0,,,,,,,0.657,C,cand,,H,H0CT042292022,H0CT04229,H0CT04229,C00790352,NH0CT04229,,,200,,,,,
71945,fd2022,2022,2022.0,cand152774,3735272035.0,"paglino, justin cobb dr md,",paglino,justin cobb dr md,justin,cobb dr,phd,,328,CT,federal:house,CT03,2022_CT_3,C,M,-1.59,-1.576,-1.481,,,,,,,68,107,16599.83,16406.94,4997.34,125.0,0.0,0.0,11246.22,0.0,0.0,,,,,,,0.6,C,cand,,H,H0CT031632022,H0CT03163,H0CT03163,C00748400,NH0CT03163,,,328,,,,,
71946,fd2022,2022,2022.0,cand152772,36173677184.0,"griffin, jim",griffin,jim,jim,,,,200,CT,federal:house,CT01,2022_CT_1,C,M,1.319,1.204,1.352,,,,,,,4,20,4210.0,2599.3,4210.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.643,C,cand,,H,H0CT011342022,H0CT01134,H0CT01134,C00803320,NH0CT01134,,,200,,,,,
71947,fd2022,2022,2022.0,cand156974,112493122.0,"mccorkle, isaac ian",mccorkle,isaac ian,isaac,ian,,,100,CO,federal:house,CO04,2022_CO_4,C,M,-1.1,-1.097,-1.016,-0.388,,,,,,2804,5396,303509.38,279346.29,299947.87,169033.26,0.0,228.12,2400.0,0.0,0.0,,,37.5008317830825,L,,,0.405,C,cand,,H,H0CO041972022,H0CO04197,H0CO04197,C00697334,NH0CO04197,,,100,,,,,
71948,fd2022,2022,2022.0,cand152762,5000000110877102.0,"boebert, lauren",boebert,lauren,lauren,,,,200,CO,federal:house,CO03,2022_CO_3,I,F,1.524,1.535,1.55,0.742,0.753,-0.539,,,,20902,25071,7854668.58,7440187.29,6724530.05,3544474.56,109194.5,0.0,5.0,512778.79,321871.0,,,,,,,0.458,C,cand,,H,H0CO031652022,22103,H0CO03165,C00728238,NH0CO03165,,,200,,,,,
71949,fd2022,2022,2022.0,cand149859,103292089.0,"valdez, donald",valdez,donald,donald,,,,100,CO,federal:house,CO03,2022_CO_3,C,M,-0.969,-0.974,-0.942,-0.358,,,,,,3548,3583,336777.27,336777.27,325815.04,153100.04,0.0,0.0,10568.34,0.0,0.0,,,,,,,0.458,C,cand,,H,H0CO031322022,H0CO03132,H0CO03132,C00769919,NH0CO03132,,,100,,,,,
71950,fd2022,2022,2022.0,cand148937,,"steel, michelle",steel,michelle,michelle,,,,200,CA,federal:house,CA45,2022_CA_45,I,F,1.369,1.38,,0.374,0.364,0.377,,,,16837,27856,7411601.19,7112137.89,4114632.13,1788262.26,1485548.5,0.0,200000.0,134166.28,314273.2,,,,,,,0.531,C,cand,,H,H0CA481982022,22152,H0CA48198,C00704981,NH0CA48198,,,200,,,,,
71951,fd2022,2022,2022.0,cand148289,35867154974.0,"burley, brian j",burley,brian j,brian,j,mr,,200,CA,federal:house,CA47,2022_CA_47,C,M,1.384,1.398,1.417,0.654,,,,,,120,165,379928.31,380257.36,145113.31,79893.44,0.0,0.0,234000.0,0.0,0.0,,,,,,,0.557,C,cand,,H,H0CA481722022,H0CA48172,H0CA48172,C00700187,NH0CA48172,,,200,,,,,
71952,fd2022,2022,2022.0,cand150591,4019267697.0,"mathews, peter",mathews,peter,peter,,,,100,CA,federal:house,CA42,2022_CA_42,C,M,-1.23,-1.223,-1.143,,,,,,,19,36,12675.62,5764.34,6449.75,1151.0,0.0,0.0,3802.64,0.0,0.0,,,,,,,0.735,C,cand,,H,H0CA471662022,H0CA47166,H0CA47166,C00805226,NH0CA47166,,,100,,,,,
71953,fd2022,2022,2022.0,cand152723,2392705050.0,"gonzales, christopher",gonzales,christopher,christopher,,,,200,CA,federal:house,CA46,2022_CA_46,C,M,1.566,1.559,1.577,,,,,,,48,64,55923.37,49194.3,41965.99,7067.0,6099.0,0.0,7500.0,0.0,0.0,,,38.2088394115505,L,,,0.655,C,cand,,H,H0CA451602022,H0CA45160,H0CA45160,C00783027,NH0CA45160,,,200,,,,,
71954,fd2022,2022,2022.0,cand148929,36018295405.0,"collins, joe e iii",collins,joe e,joe,e,,iii,200,CA,federal:house,CA36,2022_CA_36,C,M,1.51,1.503,1.443,0.57,,,,,,10593,69229,2532158.82,3142196.76,2424268.87,1745138.72,13741.51,0.0,0.0,0.0,0.0,,,,,,,0.725,C,cand,,H,H0CA431082022,H0CA43108,H0CA43108,C00705236,NH0CA43108,,,200,,,,,
71955,fd2022,2022,2022.0,cand156964,,"o mara, william edward dr iv",omara,william edward dr,william,edward dr,,iv,100,CA,federal:house,CA42,2022_CA_42,C,M,-1.186,-1.208,,-0.433,,,,,,111,948,13581.22,14864.01,4624.81,3199.81,0.0,0.0,8956.41,0.0,0.0,,,,,,,0.735,C,cand,,H,H0CA422172022,H0CA42217,H0CA42217,C00697524,NH0CA42217,,,100,,,,,
71956,fd2022,2022,2022.0,cand149846,37667181435.0,"felix, anthony dr jr",felix,anthony dr,anthony,dr,,jr,100,CA,federal:house,CA40,2022_CA_40,C,M,-1.3,-1.335,-1.239,,,,,,,53,102,21389.0,21371.69,7189.0,4657.0,2000.0,0.0,12000.0,0.0,0.0,,,,,,,0.51,C,cand,,H,H0CA401202022,H0CA40120,H0CA40120,C00776138,NH0CA40120,,,100,,,,,
71957,fd2022,2022,2022.0,cand152709,3320161511.0,"cargile, mike",cargile,mike,mike,,,,200,CA,federal:house,CA35,2022_CA_35,C,M,1.342,1.354,0.758,0.551,,,,,,60,91,67073.63,65802.87,59041.63,27400.68,8000.0,0.0,32.0,0.0,0.0,,,42.6351439065924,L,,,0.641,C,cand,,H,H0CA351462022,H0CA35146,H0CA35146,C00730812,NH0CA35146,,,200,,,,,
71958,fd2022,2022,2022.0,cand152704,5000036047115373.0,"liew, sarah sun",liew,sarah sun,sarah,sun,dr,,200,CA,federal:house,CA33,2022_CA_33,C,F,2.485,2.473,2.488,,,,,,,4,5,136900.0,137983.4,5000.0,0.0,0.0,0.0,131900.0,0.0,0.0,,,,,,,0.629,C,cand,,H,H0CA332162022,H0CA33216,S2CA00872,C00721787,NH0CA33216,,,200,,,,,
71959,fd2022,2022,2022.0,cand1101,5000003818419989.0,"bass, karen",bass,karen,karen,,,,100,CA,federal:house,CA37,2022_CA_37,I,F,-0.935,-1.099,-0.826,-0.54,-0.584,-0.098,,,,1130,6938,675272.21,1426079.94,248577.54,35942.24,155250.0,0.0,0.0,0.0,0.0,,,,,,,0.874,C,cand,,H,H0CA331172022,21110,H0CA33117,C00476523,N00031877,,,100,,,,,
71960,fd2022,2022,2022.0,cand149838,,"pudlo, g maebe a girl",pudlo,g maebe a girl,g maebe,,,,100,CA,federal:house,CA30,2022_CA_30,C,U,-0.98,-1.032,,-0.369,,,,,,475,557,32898.1,31578.69,32318.1,25739.53,0.0,0.0,0.0,0.0,0.0,,,28.8854776659655,L,,,0.735,C,cand,,H,H0CA281742022,H0CA28174,H0CA28174,C00709501,NH0CA28174,,,100,,,,,
71961,fd2022,2022,2022.0,cand149835,35794332063.0,"nalbandian, johnny",nalbandian,johnny,johnny,,,,200,CA,federal:house,CA30,2022_CA_30,C,M,1.501,1.501,1.558,0.554,,,,,,201,201,30962.71,31424.89,17504.21,11029.21,300.0,0.0,8908.5,0.0,0.0,,,,,,,0.735,C,cand,,H,H0CA271272022,H0CA27127,H0CA27127,C00651547,NH0CA27127,,,200,,,,,
71962,fd2022,2022,2022.0,cand150373,5000036182884639.0,"kennedy, ronda",kennedy,ronda,ronda,,,,200,CA,federal:house,CA30,2022_CA_30,C,F,1.496,1.522,1.528,0.593,,,,,,1209,1737,45129.8,61607.73,34964.8,20834.8,1500.0,0.0,7500.0,0.0,0.0,,,,,,,0.735,C,cand,,H,H0CA261452022,H0CA26145,H0CA26145,C00708073,NH0CA26145,,,200,,,,,
71963,fd2022,2022,2022.0,cand152676,5000002399718317.0,"smith, christy",smith,christy,christy,,,,100,CA,federal:house,CA27,2022_CA_27,C,F,-1.03,-1.035,-0.984,-0.296,,,,,,10727,27411,3949504.79,4067086.96,3203118.03,883571.16,410855.46,10413.72,2498.72,100819.09,3327813.45,,,,,,,0.563,C,cand,,H,H0CA251542022,H0CA25154,H0CA25154,C00725101,NH0CA25154,,,100,,,,,
71964,fd2022,2022,2022.0,cand148278,36245687038.0,"garcia, michael",garcia,michael,michael,,,,200,CA,federal:house,CA27,2022_CA_27,I,M,1.421,1.396,,0.408,0.362,0.069,,,,11148,31152,7192788.37,7453974.99,5567237.45,1971474.02,1007114.51,0.0,0.0,831382.72,62917.13,,,53.2394308860347,W,,,0.563,C,cand,,H,H0CA251052022,21988,H0CA25105,C00701102,NH0CA25105,,,200,,,,,
71965,fd2022,2022,2022.0,cand150589,36245703800.0,"garcia, eric",garcia,eric,eric,,,,100,CA,federal:house,CA22,2022_CA_22,C,M,-1.14,-1.14,-1.104,-0.419,,,,,,4860,4862,219071.35,219071.35,213914.85,178084.92,0.0,0.0,5156.5,1500.0,0.0,,,,,,,0.567,C,cand,,H,H0CA221102022,H0CA22110,H0CA22110,C00766725,NH0CA22110,,,100,,,,,
71966,fd2022,2022,2022.0,cand149422,,"arballo, phil",arballo,phil,phil,,,,100,CA,federal:house,CA13,2022_CA_13,C,M,-1.11,-1.108,,-0.358,,,,,,15330,65317,1607918.72,1637184.73,1539306.08,696882.01,49000.0,0.0,0.0,13275.12,0.0,,,,,,,0.556,C,cand,,H,H0CA221022022,H0CA22102,H0CA22102,C00830505,NH0CA22102,,,100,,,,,
71967,fd2022,2022,2022.0,cand152668,28359162851.0,"gorman, jeff",gorman,jeff,jeff,,,,200,CA,federal:house,CA19,2022_CA_19,C,M,1.418,1.437,1.222,0.474,,,,,,51,110,58794.18,58955.07,48044.18,13182.36,7850.0,0.0,1900.0,0.0,0.0,,,,,,,0.702,C,cand,,H,H0CA201222022,H0CA20122,H0CA20122,C00722363,NH0CA20122,,,200,,,,,
71968,fd2022,2022,2022.0,cand156956,26592108092.0,"kumar, rishi",kumar,rishi,rishi,,,,100,CA,federal:house,CA16,2022_CA_16,C,M,-0.624,-0.553,-0.72,-0.373,,,,,,421,751,747661.06,752584.28,605035.07,28946.07,0.0,0.0,140000.0,0.0,0.0,,,42.2278191089885,L,,,0.771,C,cand,,H,H0CA180682022,H0CA18068,H0CA18068,C00695858,NH0CA18068,,,100,,,,,
71969,fd2022,2022,2022.0,cand152662,36167618702.0,"tandon, ritesh",tandon,ritesh,ritesh,,,,200,CA,federal:house,CA17,2022_CA_17,C,M,-0.396,-0.383,-0.116,-0.138,,,,,,102,226,116486.0,116697.57,105486.0,13045.0,10000.0,1000.0,0.0,0.0,0.0,,,29.0702512579541,L,,,0.742,C,cand,,H,H0CA171932022,H0CA17193,H0CA17193,C00721878,NH0CA17193,,,200,,,,,
71970,fd2022,2022,2022.0,cand160825,3995189635.0,"desaulnier, mark",desaulnier,mark,mark,,,,100,CA,federal:house,CA10,2022_CA_10,I,M,-0.801,-0.88,-0.835,-0.479,-0.524,-0.367,,,,779,4012,618156.84,524180.45,233257.7,43067.7,384330.95,0.0,0.0,123164.26,0.0,,,100.0,W,,,0.701,C,cand,,H,H0CA100732022,21504,H0CA10073,C00554709,N00030709,,,100,,,,,
71971,fd2022,2022,2022.0,cand150588,28309063233.0,"obernolte, jay",obernolte,jay,jay,,,,200,CA,federal:house,CA23,2022_CA_23,I,M,1.065,0.979,0.524,0.373,0.312,0.286,,,,632,1691,1060460.56,759890.45,664179.71,145053.49,360900.0,1870.22,0.0,0.0,0.0,,,61.0253984210993,W,,,0.45,C,cand,,H,H0CA081352022,22145,H0CA08135,C00720078,NH0CA08135,,,200,,,,,
71972,fd2022,2022,2022.0,cand149828,36036588410.0,"patterson, robert buzz",patterson,robert buzz,robert,buzz,,,200,CA,federal:house,CA07,2022_CA_7,C,M,1.546,1.615,1.579,0.563,,,,,,105,379,19165.3,19304.83,19165.3,6715.3,0.0,0.0,0.0,0.0,0.0,,,,,,,0.69,C,cand,,H,H0CA071372022,H0CA07137,H0CA07137,C00784918,NH0CA07137,,,200,,,,,
71973,fd2022,2022,2022.0,cand152635,5000035766320681.0,"bish, christine",bish,christine,christine,,,,200,CA,federal:house,CA01,2022_CA_1,C,F,1.493,1.45,1.511,0.643,,,,,,70,87,83695.6,84632.17,67262.02,14214.96,0.0,0.0,13034.91,0.0,0.0,,,,,,,0.402,C,cand,,H,H0CA061702022,H0CA06170,H0CA06170,C00721548,NH0CA06170,,,200,,,,,
71974,fd2022,2022,2022.0,cand148914,5000035920212682.0,"kennedy, brynne",kennedy,brynne,brynne,,,,100,CA,federal:house,CA04,2022_CA_4,C,F,-1.026,-1.088,-0.943,-0.387,,,,,,720,6571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.688,C,cand,,H,H0CA041752022,H0CA04175,H0CA04175,C00704650,NH0CA04175,,,100,,,,,
71975,fd2022,2022,2022.0,cand149100,5000036154167055.0,"hamilton, tamika",hamilton,tamika,tamika,,,,200,CA,federal:house,CA06,2022_CA_6,C,F,1.453,1.457,1.456,0.573,,,,,,3803,4313,1158787.4,1157631.44,1115990.89,591861.25,34621.0,0.0,0.0,0.0,0.0,,,,,,,0.595,C,cand,,H,H0CA031282022,H0CA03128,H0CA03128,C00706374,NH0CA03128,,,200,,,,,
71976,fd2022,2022,2022.0,cand35060,5000004629040006.0,"bera, amerish",bera,amerish,amerish,,,,100,CA,federal:house,CA06,2022_CA_6,I,M,-0.998,-0.878,-0.944,-0.274,-0.239,0.014,,,,1674,16763,1545895.36,1839780.62,718519.45,110090.92,825214.99,48.7,0.0,1269303.76,0.0,,,55.9461695234838,W,,,0.595,C,cand,,H,H0CA030782022,21304,H0CA03078,C00461061,N00030717,,,100,,,,,
71977,fd2022,2022,2022.0,cand148266,36011870315.0,"muscato, michael archangel",muscato,michael archangel,michael,archangel,,,100,AZ,federal:house,AZ08,2022_AZ_8,C,M,-1.093,-1.121,-1.044,-0.264,,,,,,247,3227,12211.66,35945.64,12211.66,9286.66,0.0,0.0,0.0,0.0,0.0,,,,,,,0.431,C,cand,,H,H0AZ080722022,H0AZ08072,H0AZ08072,C00703124,NH0AZ08072,,,100,,,,,
71978,fd2022,2022,2022.0,cand148265,,"barnett, josh",barnett,josh,josh,,,,200,AZ,federal:house,AZ01,2022_AZ_1,C,M,1.547,1.555,,0.659,,,,,,413,433,60275.85,62912.51,60275.85,24501.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.508,C,cand,,H,H0AZ070822022,H0AZ07082,H0AZ07082,C00702332,NH0AZ07082,,,200,,,,,
71979,fd2022,2022,2022.0,cand1094,4640044642.0,"gosar, paul",gosar,paul,paul,,dr,,200,AZ,federal:house,AZ09,2022_AZ_9,I,M,1.216,1.405,1.085,0.688,0.698,-0.489,,,,1693,4343,949145.58,854965.64,885962.59,377773.7,61081.0,0.0,0.0,10250.0,65865.98,,,,,,,0.369,C,cand,,H,H0AZ012592022,21103,H0AZ01259,C00461806,N00030771,,,200,,,,,
71980,fd2022,2022,2022.0,cand1099,4185397319.0,"womack, steve",womack,steve,steve,,,,200,AR,federal:house,AR03,2022_AR_3,I,M,0.973,0.945,1.049,0.419,0.348,0.62,,,,835,2785,1664168.78,1083110.59,739783.77,73092.21,887778.08,0.0,0.0,0.0,0.0,,,,,,,0.379,C,cand,,H,H0AR030552022,21108,H0AR03055,C00477745,N00031857,,,200,,,,,
71981,fd2022,2022,2022.0,cand1097,33014106360.0,"crawford, eric alan rick",crawford,eric alan rick,eric,alan rick,,,200,AR,federal:house,AR01,2022_AR_1,I,M,1.028,0.996,,0.481,0.456,0.324,,,,701,3134,1087410.34,647616.25,483520.34,21803.0,599400.0,3600.0,0.0,0.0,0.0,,,,,,,0.289,C,cand,,H,H0AR010832022,21106,H0AR01083,C00462374,N00030770,,,200,,,,,
